filename,text
pubmed_41517190.html,"Title: Cross-Platform Evaluation of Established NGS-Based Metabarcoding Methods for Detecting Food Fraud in Pistachio Products.

PMID: 41517190

DOI: 10.3390/foods15010124

Journal: Foods (Basel, Switzerland)

Publication Date: 2026 Jan 01

Authors: Sina Rammouz, Jochen Riehle, Ansgar Ferner, Markus Fischer, Christian Schäfers


Abstract:
Next Generation Sequencing is a constantly evolving technology whose applicability is increasingly expanding into the field of routine food analysis. In this context, metabarcoding has proven to be a powerful tool for detecting food fraud due to its ability to taxonomically classify even highly fragmented DNA from processed products. While Illumina sequencing platforms, representing second-generation sequencing technologies, are widely used for such applications, fourth-generation sequencing devices such as Oxford Nanopore Technologies' MinION offer advantages in terms of flexibility, scalability, and simplified handling. In this study, we evaluate the transferability of an established Illumina-based metabarcoding method for the detection of pistachio adulteration in processed foods to the MinION platform of Oxford Nanopore Technology. In more detail, we transferred the established method from Illumina on both MinION and Flongle flow cells to assess sequencing accuracy, quantification potential and practical aspects such as cost-efficiency and workflow. Our results highlight the applicability of the MinION sequencing platform as a reliable and cost-effective alternative to Illumina protocols for routine food authenticity testing, enabling faster processing and broader accessibility without significantly compromising accuracy."
pubmed_41517136.html,"Title: Precise Discrimination Between Rape Honey and Acacia Honey Based on Sugar and Amino Acid Profiles Combined with Machine Learning.

PMID: 41517136

DOI: 10.3390/foods15010070

Journal: Foods (Basel, Switzerland)

Publication Date: 2025 Dec 25

Authors: Chenyu Sun, Fei Pan, Wenli Tian, Zongyan Cui, Xiaofeng Xue, Yitian Xu


Abstract:
Honey variety authentication is critical for ensuring market integrity and protecting consumer rights, especially for high-value unifloral honeys, such as acacia honey, which are frequently adulterated with low-value alternatives such as rape honey due to their similar visual appearance. The aim of this study was to develop a method for precise discrimination between rape honey and acacia honey using their chemical profiles combined with machine learning. A total of 542 honey samples were collected from major beekeeping regions in China. Targeted quantification of 12 sugars and 20 amino acids was performed using UPLC-MS/MS. Multivariate analysis revealed significant differences in sugar and amino acid compositions between the two honey types, though partial samples overlapped due to chemical similarity. Six machine learning algorithms, including the Multilayer Perceptron, were employed for classification. Optimization was performed via 10-fold cross-validation and ADASYN oversampling, yielding optimal performance of 98% and 100% prediction accuracies for rape honey and acacia honey, respectively, on the independent test set. SHAP (Shapley Additive Explanations) analysis identified key differential markers, including fructose, turanose, glucose, and GABA, which contributed most to the classification. Furthermore, a user-friendly web application was developed to facilitate rapid on-site authentication. This study provides an innovative technical framework for honey variety discrimination, with potential applications in quality control and anti-fraud practices."
pubmed_41516710.html,"Title: MOX Sensors for Authenticity Assessment and Adulteration Detection in Extra Virgin Olive Oil (EVOO).

PMID: 41516710

DOI: 10.3390/s26010275

Journal: Sensors (Basel, Switzerland)

Publication Date: 2026 Jan 01

Authors: Elisabetta Poeta, Estefanía Núñez-Carmona, Veronica Sberveglieri, Alejandro Bernal, Jesús Lozano, Ramiro Sánchez


Abstract:
Food fraud, particularly in the olive oil sector, represents a pressing concern within the agri-food industry, with implications for consumer trust and product authenticity. Certified products like Protected Designation of Origin (PDO) Extra Virgin Olive Oil (EVOO) are premium products that undergo strict quality controls, must comply with specific production regulations, and generally have a higher market price. These characteristics make them particularly vulnerable to economically motivated adulteration. In this study, the adulteration of PDO EVOO with Olive Pomace Oil (POO) and Olive Oil (OO) was investigated through a combined analytical approach. A traditional technique, gas chromatography-mass spectrometry (GC-MS) combined with solid-phase microextraction (SPME), was employed alongside an innovative method based on an electronic nose equipped with metal oxide semiconductor (MOX) sensors. GC-MS analysis enabled the identification of characteristic volatile compounds, providing a detailed chemical fingerprint of the different oil samples. Concurrently, the MOX sensor array successfully detected variations in the volatile profiles released by the adulterated oils, demonstrating its potential as a rapid and cost-effective screening tool. The complementary use of both techniques highlighted the reliability of MOX sensors in differentiating authentic PDO EVOO from adulterated samples and underscored their applicability in routine quality control and fraud prevention strategies."
pubmed_41516431.html,"Title: Correction: Tosic et al. High Expression Levels of the Long Non-Coding RNAs Lnc-IRF2-3 and Lnc-KIAA1755-4 Are Markers of Poor Prognosis in Chronic Lymphocytic Leukemia. Int. J. Mol. Sci. 2025, 26, 1153.

PMID: 41516431

DOI: 10.3390/ijms27010192

Journal: International journal of molecular sciences

Publication Date: 2025 Dec 24

Authors: Natasa Tosic, Kristina Tomic Vujovic, Vojin Vukovic, Nikola Kotur, Biljana Stankovic, Irena Marjanovic, Darko Antic, Sofija Sarac, Tamara Bibic, Jelena Ivanovic


Abstract:
The following references [24,26] have been retracted and should be removed from the original publication [...]."
pubmed_41516429.html,"Title: RETRACTED: Atta et al. Synthesis of Environmentally Friendly Highly Dispersed Magnetite Nanoparticles Based on Rosin Cationic Surfactants as Thin Film Coatings of Steel. Int. J. Mol. Sci. 2014, 15, 6974-6989.

PMID: 41516429

DOI: 10.3390/ijms27010011

Journal: International journal of molecular sciences

Publication Date: 2025 Dec 19

Authors: Ayman M Atta, Gamal A El-Mahdy, Hamad A Al-Lohedan, Sami A Al-Hussain


Abstract:
The journal retracts the article ""Synthesis of Environmentally Friendly Highly Dispersed Magnetite Nanoparticles Based on Rosin Cationic Surfactants as Thin Film Coatings of Steel"" [...]."
pubmed_41516428.html,"Title: RETRACTED: Atta et al. Functionalization of Magnetite Nanoparticles as Oil Spill Collector. Int. J. Mol. Sci. 2015, 16, 6911-6931.

PMID: 41516428

DOI: 10.3390/ijms27010006

Journal: International journal of molecular sciences

Publication Date: 2025 Dec 19

Authors: Ayman M Atta, Hamad A Al-Lohedan, Sami A Al-Hussain


Abstract:
The journal retracts the article ""Functionalization of Magnetite Nanoparticles as Oil Spill Collector"" [...]."
pubmed_41515362.html,"Title: 1H-NMR Analysis of Wine Metabolites: Method Development and Validation.

PMID: 41515362

DOI: 10.3390/molecules31010065

Journal: Molecules (Basel, Switzerland)

Publication Date: 2025 Dec 24

Authors: Guillaume Leleu, Rémi Butelle, Daniel Jacob, Lou-Ann Kurkiewicz, Jean-Claude Boulet, Catherine Deborde, Matthieu Dubernet, Laetitia Gaillard, Antoine Galvan, Karen Gaudin


Abstract:
Wine, as a high-value product, is vulnerable to counterfeiting. To tackle increasingly sophisticated fraud, innovative analytical approaches are required. However, they must undergo rigorous validation. Proton nuclear magnetic resonance spectroscopy (1H-NMR) is intrinsically quantitative, reproducible, and fast, making it a promising tool for official control. This study presents the development and validation of a standardised and fully automated workflow for the quantification of 20 oenologically relevant compounds, including organic acids, sugars, alcohols, esters, phenolics, and an alkaloid. The method combines optimised sample preparation, external quantification standards, spectrometer calibration, and a dedicated R package (RnmrQuant1D) for fully automated spectral processing, enabling high-throughput and operator-independent analysis. Validation was performed under intermediate precision according to OIV metrological standards, evaluating accuracy, precision, robustness, limits of quantification, and measurement uncertainty. The results demonstrated excellent linearity, trueness, and reproducibility, matching the targeted analytical performance. Measurement uncertainties were estimated both by conventional linear modelling and by a dynamic approach better suited to detection limits. The workflow is easy to implement, requires minimal sample consumption, and substantially reduces operator bias. Beyond validating a robust method, this study provides a framework for harmonised, transferable 1H-NMR workflows that could support large-scale databases, integration with chemometric models, and ultimately, 1H-NMR's recognition as a relevant method for wine authentication and quality control. This work fills a crucial gap in wine analysis by uniting practical application and rigorous methods, enabling broader adoption in control laboratories worldwide."
pubmed_41515109.html,"Title: Multi-Omics Reveals Protected Cultivation Improves Chinese Plum (Prunus salicina L.) Quality via Light-Regulated Sugar Metabolism.

PMID: 41515109

DOI: 10.3390/plants15010164

Journal: Plants (Basel, Switzerland)

Publication Date: 2026 Jan 05

Authors: Liangliang Cao, Xi Long, Xiaolou Zhu, Jiangong Wang, Weidong Xu, Qiang Lu, Zanyu Ruan, Jiashun Miao, Zhangliang Yao


Abstract:
The Chinese plum (Prunus salicina L.), 'Zuili', is a geographically protected cultivar that is valued for its high polyphenol levels and distinctive flavor. Light availability strongly influences sugar accumulation and secondary metabolism in plum fruit, yet the molecular processes associated with quality variation under protected cultivation remain unclear. Here, we compare three cultivation systems-multi-span greenhouse (M), retractable electric rain shelter (R), and conventional open field (CK)-to evaluate their effect on fruit quality using integrated transcriptomic and metabolomic analyses. Field trials showed that M treatment increased fruit sweetness by 28.10% versus CK (14.68 vs. 11.46 °Brix, p < 0.001) without yield loss and significantly improved vertical fruit diameter. RNA-seq analysis identified 7561 and 7962 upregulated genes in the M and R treatments compared to CK, respectively, with significant functional enrichment in pathways related to sucrose metabolism, light-response, and ethylene-mediated signaling. Untargeted metabolomic signaling identified 1373 metabolites, with shading treatments increasing the abundance of several sugar-conjugated compounds (e.g., epicatechin 3-O-(2-trans-cinnamoyl)-β-D-allopyranoside). Multi-omics integration revealed coordinated changes in gene expression and metabolite abundance, suggesting that controlled light environments are associated with the concurrent modulation of sugar metabolism and phenylpropanoid-related pathways. These patterns were supported by the upregulation of GT2-family glycosyltransferase genes and the accumulation of lignin-related flavonoid precursors, such as pinobanksin and pinobanksinol. Collectively, these results highlight statistically robust associations between light-regulated cultivation practices and fruit quality traits, providing a molecular framework for optimizing protected cultivation strategies to enhance both the sensory and nutritional attributes of P. salicina fruit without compromising yield."
pubmed_41514990.html,"Title: Stable Isotope and Elemental Characteristics for Origin Identification of Rice from China and Thailand.

PMID: 41514990

DOI: 10.3390/plants15010042

Journal: Plants (Basel, Switzerland)

Publication Date: 2025 Dec 23

Authors: Xiaofan Xing, Fengmei Sun, Weigui Zhang, Weixing Zhang, Yongzhi Zhang, Karyne M Rogers, Chunlin Li, Yuwei Yuan


Abstract:
China, as the primary importer of Thailand's high-quality rice (Oryza sativa L.), has an urgent need for effective origin discrimination methods between premium aromatic rice from China and Thailand to prevent origin mislabeling issues. In this study, stable isotope and elemental multivariate analysis combined with partial least squares discriminant analysis (PLS-DA) were used to build an origin traceability model for Chinese and Thai rice from different production areas. Multivariate analysis of variance revealed that Thai rice exhibited significantly higher δ13C (-26.4 ± 0.4‱) and δ18O (25.9 ± 1.1‱) values, but a significantly lower δ15N value (3.5 ± 0.8‱) compared to the three major producing regions of China. These differences are directly related to geographical and climatic factors such as latitude, precipitation, and temperature. A PLS-DA model demonstrated high performance in the classification of different Chinese indica rice and Thailand rice origins. Through cross-validation, the classification accuracy for the training set reached 97.3%. For the independent testing set, the classification accuracy was recorded to be 95.0%. Furthermore, external blind sample verification was conducted, and the classification accuracy achieved was 100%. Ca, K, Na, δ18O, Zn and δ2H were found to be important variables to discriminate between Chinese indica rice and Thai rice. Finally, for country of origin labelling claims, this rice study provides the basis for a suitable regulatory method to detect mislabeled Thai origin rice and prevent fraud."
pubmed_41514131.html,"Title: Quantifying surgical complexity: how smoothness metrics vary in robotic cholecystectomy.

PMID: 41514131

DOI: 10.1007/s00464-025-12501-x

Journal: Surgical endoscopy

Publication Date: 2026 Jan 09

Authors: Elizabeth W Tindal, Mattia Ballo, Jeffrey E Nussbaum, Sarah Choksi, Andrew Yee, Filippo Filicori


Abstract:
BACKGROUND: Objective performance indicators (OPIs) include measures of instrument movement during robotic procedures and can assess movement smoothness. This study analyzes smoothness metrics in cholecystectomy, hypothesizing that longer, more complex tasks exhibit reduced movement smoothness.
METHODS: Cholecystectomy videos from our institution were analyzed, with Parkland grading used to assess cholecystitis severity. Since longer duration likely indicates greater complexity, cases were categorized as either complex or standard based on when the duration of a key operative step exceeded the surgeon's mean by at least one standard deviation - complex dissection (CD) vs standard dissection (SD). OPIs were evaluated for Calot triangle dissection (CTD) and liver bed dissection (LBD). Smoothness-related OPIs-including movement arrest period ratio (MAPR), spectral arc length (spalength), normalized speed (normspeed), speed peaks rate (SPR), and nondimensional jerk (nlognJerk)-were further classified based on arm function (e.g., dominant arm (DA) vs. active retraction (AR)).
RESULTS: Fifty-four videos were evaluated. Average step duration for CTD and LBD were 14.18 ± 9.87 and 10.05 ± 7.72 min, respectively. Case duration was correlated with Parkland grade (r = 0.26, p = 0.03). Parkland grade for CD was significantly higher than SD in CTD (2.7 vs 2.0, p < 0.03) but not in LBD. In both CTD and LBD, the smoothness profile for DA was affected differently than AR in CD. DA during CTD showed significant reductions in MAPR (0.78 vs 0.92), normspeed (0.24 vs 0.35), SPR (40.22 vs 65.63), nlognjerk (-37.96 vs -36.48) and spalength (-70,604.4 vs -35,742.5). However, significant changes were only seen for AR during CTD in SPR (11.73 vs 18.37), nlognjerk (-36.94 vs -35.23) and spalength (-119,126.5 vs -64,669.5) (all p < 0.05). Similar patterns were seen during LBD.
CONCLUSIONS: Smoothness metrics seem to be affected by case difficulty and may be a marker for struggling and potentially used to determine when a surgeon needs help or guide case review."
pubmed_41514065.html,"Title: Retraction Note: Dysregulation of CD30+ T cells by leukemia impairs isotype switching in normal B cells.

PMID: 41514065

DOI: 10.1038/s41590-025-02405-2

Journal: Nature immunology

Publication Date: 2026 Jan 09

Authors: Andrea Cerutti, Edmund C Kim, Shefali Shah, Elaine J Schattner, Hong Zan, András Schaffer, Paolo Casali"
pubmed_41513821.html,"Title: Retraction Note: Claudin-1 induces epithelial-mesenchymal transition through activation of the c-Abl-ERK signaling pathway in human liver cells.

PMID: 41513821

DOI: 10.1038/s41388-025-03673-w

Journal: Oncogene

Publication Date: 2026 Jan 09

Authors: Y Suh, C-H Yoon, R-K Kim, E-J Lim, Y S Oh, S-G Hwang, S An, G Yoon, M C Gye, J-M Yi"
pubmed_41513425.html,"Title: Prone Endoscopic Lateral Lumbar Interbody Fusion: Operative Technique and Functional Outcomes in 35 Patients.

PMID: 41513425

DOI: 10.14444/8840

Journal: International journal of spine surgery

Publication Date: 2026 Jan 09

Authors: Ricardo Casal Grau, Patrick S Barhouse, Rohaid Ali, José Luis Tomé Delgado, Francisco Javier Sanchez Benitez de Soto, Christian Schroeder, Albert E Telfeian


Abstract:
BACKGROUND: Lateral lumbar interbody fusion is a widely used technique to address degenerative lumbar conditions but can be associated with injury to the psoas, lumbar plexus, and abdominal wall owing to retractor usage. We describe a minimally invasive endoscopic lateral lumbar interbody fusion (ELLIF) procedure that aims to reduce these complications by avoiding prolonged muscle retraction, preparing the disc space under direct endoscopic vision, and shortening the surgical time.
METHODS: Between 2019 and 2024, 35 patients underwent ELLIF at a single center. Discectomy, endplate preparation, and iliac crest harvest were done via a working-channel endoscope without expandable retractors. Neurophysiological monitoring was used to minimize nerve injury. Outcomes included complications, visual analog scale scores for pain, and Oswestry Disability Index (ODI).
RESULTS: Of the 35 patients (mean age 60 years), 26 had preoperative radicular pain and 9 had neurological deficits. Six minor complications occurred in 4 patients (11.4%), all managed conservatively without permanent deficits. No patients developed new radiculopathy or paresis, and there were no infections or reoperations. ODI improved by 57% at 1 month and by 88% at 1 year (both P < 0.001). By the 3-year follow-up in 9 patients, ODI scores remained near normal, and visual analog scale was reduced by 93% from baseline.
CLINICAL RELEVANCE: We present a minimally invasive, ELLIF, and decompression technique that provides patients with minimal complications and excellent functional recovery.
CONCLUSION: ELLIF offers a safe, minimally invasive alternative for patients with lumbar degenerative disease. This technique minimizes direct retraction on the psoas and lumbar plexus, resulting in a low complication rate and substantial functional recovery at short- and medium-term follow-up."
pubmed_41513424.html,"Title: Full-Endoscopic Transforaminal Approach With Partial Pediculectomy for a Central Thoracic Disc Herniation: Technical Note and Literature Review.

PMID: 41513424

DOI: 10.14444/8839

Journal: International journal of spine surgery

Publication Date: 2026 Jan 09

Authors: Sanjay Konakondla, Albert Telfeian, Raymond Gardocki, Jian Shen


Abstract:
BACKGROUND: Thoracic disc herniations (TDHs) are rare, comprising <1% of all disc herniations, but when symptomatic can cause severe neurological dysfunction. Traditional open and mini-open approaches allow for ventral canal decompression but are associated with high morbidity, including pulmonary complications, chest tube placement, and frequent need for fusion. Full-endoscopic thoracic discectomy has emerged as an ultra-minimally invasive alternative with reduced complications and faster recovery, but its application to midline or calcified thoracic discs remains technically demanding.
CASE PRESENTATION: We report the case of a 54-year-old man with progressive chest wall pain and lower-extremity hyperreflexia who was found to have a T6 to T7 central disc herniation with mild calcification and spinal cord signal change. The patient underwent an outpatient right-sided full-endoscopic transforaminal discectomy. Complete decompression was achieved without spinal cord retraction or manipulation. The patient had complete resolution of his preoperative pain and was discharged home within 2 hours.
DISCUSSION: Compared with open thoracic discectomy, endoscopic approaches significantly lower complication rates, blood loss, hospital stay, and cost while preserving motion segments. Our case highlights strategies for addressing technically challenging central TDHs, including lateralized access, controlled bony resection, and angled instrumentation. These methods align with growing evidence demonstrating the safety and efficacy of endoscopy in thoracic pathology, though the technique requires advanced endoscopic expertise and careful patient selection.
CONCLUSION: Full-endoscopic transforaminal discectomy provides a safe, effective, and minimally invasive option for central TDHs in selected cases. With proper planning and advanced technical execution, endoscopic surgery can achieve decompression comparable to open surgery while minimizing morbidity and expediting recovery."
pubmed_41511906.html,"Title: Retraction Statement.

PMID: 41511906

DOI: 10.1159/000549820

Journal: Cells, tissues, organs

Publication Date: 2026 Jan 09


Abstract:
The article ""Bathysa cuspidata Extract Modulates the Morphological Reorganization of the Scar Tissue and Accelerates Skin Wound Healing in Rats: A Time-Dependent Study"" [Cells Tissues Organs. 2015; 199(4):266-277. https://doi.org/10.1159/000365504] by Reggiani V. Gonçalves, Rômulo D. Novaes, Marli C. Cupertino, Bruna M. Araújo, Emerson F. Vilela, Aline T. Machado, João P.V. Leite and Sérgio L.P. Matta has been retracted by the Publisher and the Editors.After the publication of this article, concerns were raised about the integrity of some of the data presented. Specifically, 4 panels in Figure 5 of this article are the same as 4 panels of Figure 1 of a subsequently published article by the same author group, representing different treatment groups, with image rotation and cropping in some instances, [1]. In addition, 2 panels of Figure 5 of this article are the same as 2 panels of Figure 4 of a previously published paper by the authors, representing different treatment groups, with image rotation [2].When asked to comment, the authors responded to the above concerns and stated that these errors occurred during the formatting of the figures due to the use of previously published figures as templates during training. Editorial review concluded that the errors highlighted issues in the data management and, consequently, the conclusions based on that data may not be reliable, and therefore, this article is being retracted.The authors have not responded to our correspondence regarding this retraction despite multiple attempts of contact."
pubmed_41511820.html,"PMID: 41511820
Source: PubMed search for fraud/misconduct/retraction"
pubmed_41511574.html,"Title: Parastomal hernia repair using retromuscular 3D funnel mesh: the ""Sugar Funnel"" technique.

PMID: 41511574

DOI: 10.1007/s10029-025-03543-0

Journal: Hernia : the journal of hernias and abdominal wall surgery

Publication Date: 2026 Jan 09

Authors: Alaa Soliman, Gaurav V Kulkarni, David Barnes, Toby M Hammond


Abstract:
INTRODUCTION: Parastomal hernias are a common and complex problem for patients and their surgeons. Despite multiple established repair strategies, recurrence rates remain high. We present a novel open retromuscular repair technique using a 3D funnel mesh.
METHODS: The technique involves retrorectus dissection, transversus abdominis release (TAR), lateralisation of the stomal conduit, and retromuscular placement of a 3D funnel mesh. A second flat mesh reinforces the remaining retromuscular space. Abdominoplasty was performed where excess skin or fat contributed to the parastomal ‘bulge’.
RESULTS: Fifteen patients underwent repair (median age 59 years, BMI 33.8 kg/m²). Nine had a colostomy and six an ileostomy. Five (33%) had a recurrent parastomal hernia, and 13 (87%) had concomitant incisional hernia. The median combined transverse defect width was 11.9 cm (IQR 10.4–12.2). Abdominoplasty was performed in 13 patients (87%). At median 15-month follow-up, no recurrences, stenoses, or obstructions were observed. Complications included wound infection (n = 2), seroma (n = 1), abscess (n = 1), stoma prolapse (n = 1), and stoma retraction (n = 1). Two patients required stoma refashioning.
CONCLUSION: The retromuscular 3D funnel mesh technique offers a robust repair with potential advantages over other recognized repair options. It also addresses the peristomal ‘bulge’ of redundant skin and excess subcutaneous fat that can compromise stoma appliance application and adherence. Comparative studies focused on patient reported outcome measures are needed to determine if this technique confers advantages over other established procedures."
pubmed_41511273.html,"Title: RETRACTED: Lobo et al. Hydrogen Uptake and Release in Carbon Nanotube Electrocatalysts. Nanomaterials 2021, 11, 975.

PMID: 41511273

DOI: 10.3390/nano16010017

Journal: Nanomaterials (Basel, Switzerland)

Publication Date: 2025 Dec 22

Authors: Rui Lobo, Jorge Ribeiro, Filipe Inok


Abstract:
The journal retracts the article ""Hydrogen Uptake and Release in Carbon Nanotube Electrocatalysts"" [...]."
pubmed_41510596.html,"Title: RETRACTION: Diallyl Disulfide Downregulating RhoGDI2 Induces Differentiation and Inhibit Invasion Via the Rac1/Pak1/LIMK1 Pathway in Human Leukemia HL-60 Cells.

PMID: 41510596

DOI: 10.1002/tox.70038

Journal: Environmental toxicology

Publication Date: 2026 Jan 09


Abstract:
T. Hui, J. Yiling, C. Guangqun, L. Ran, L. Hui, Y. Lan, H. Jie, and Q. Su, ""Diallyl Disulfide Downregulating RhoGDI2 Induces Differentiation and Inhibit Invasion Via the Rac1/Pak1/LIMK1 Pathway in Human Leukemia HL-60 Cells,"" Environmental Toxicology 38, no. 5 (2023): 1063-1077, https://doi.org/10.1002/tox.23748. The above article, published online on 15 February 2023, in Wiley Online Library (http://onlinelibrary.wiley.com/), has been retracted by agreement between the journal Editor-in-Chief, April Rodd; and Wiley Periodicals LLC. Following publication, duplicate portions of images were found within Figures 2A, 2F, 3C, and 3F. The publisher contacted the authors about the duplicated images, and they provided raw data along with an explanation. After further review, the editor concluded that the raw data and explanation were not sufficient to address the concerns raised. This retraction has been agreed to because the problems with the figures made the editor lose confidence in the data and results presented. The authors stated that the errors were unintentional, arising from figure preparation, and did not reflect any intention to misrepresent the underlying research or its conclusions."
pubmed_41510312.html,"Title: Is elastography feasible in torn rotator cuffs before surgery?

PMID: 41510312

DOI: 10.1016/j.jseint.2025.10.004

Journal: JSES international

Publication Date: 2026 Jan

Authors: Mina Shenouda, Nick Bouletos, James Bilbrough, Victor Chen, Ala Hawa, Christyon Hayek, George A C Murrell


Abstract:
BACKGROUND: Shear wave elastography (SWE) is a relatively recent ultrasound imaging technique that uses focused acoustic radiation forces to quantify the elasticity of biological tissues, commonly referred to as 'elastographic stiffness'. Preliminary data suggest that the elastographic stiffness of a torn supraspinatus tendon may serve as an independent predictor of retear risk following surgical repair. However, the feasibility of obtaining accurate preoperative SWE measurements remains uncertain, as tendon retraction beneath the acromion can limit visualization and reliable assessment.
METHODS: This was a prospective cohort study that recruited 60 consecutive patients who had received a diagnosis of supraspinatus tear. SWE imaging was conducted to determine the elastographic stiffness of each patient's torn supraspinatus tendon.
RESULTS: SWE values of the edge of the torn supraspinatus were successfully measured in 59/60 (98%) of cases, resulting in a failure to measure rate of 2%. SWE measurements were not feasible in a single case where the anteroposterior or mediolateral tear lengths were greater than 28 mm. Tendon elastographic stiffness, measured as elasticity (kPa), was inversely correlated with anteroposterior tear length (R2 -.51, P < .001), mediolateral tear length (R2 -.54, P < .001), and patient age (R2 -.27, P < .05).
CONCLUSION: This study shows that preoperative SWE of the torn supraspinatus tendon is a feasible imaging methodology if the supraspinatus tear is < 30 mm. Patients who had smaller tears and who were younger had greater SWE than older patients with larger tears."
pubmed_41510147.html,"Title: Withdrawal and republication: Interdisciplinary interactive blended learning concept in times of a pandemic - pain medicine ""totally digital"".

PMID: 41510147

DOI: 10.3205/zma001793

Journal: GMS journal for medical education

Publication Date: 2025

Authors: Lisa Schramm, Patrick Friedrich, Jürgen Schüttler, Björn Lütcke


Abstract:
[This retracts the article DOI: 10.3205/zma001527.]."
pubmed_41509852.html,"Title: Nerve injuries in cervical spine surgery via anterior approach: a comprehensive review.

PMID: 41509852

DOI: 10.21037/jss-25-53

Journal: Journal of spine surgery (Hong Kong)

Publication Date: 2025 Dec 31

Authors: Sazid Hasan, Neal Farmer, Isaac Arefi, Mackenzie Hagood, Pranav Gadangi, Haytham Alqasmi, Muhammad Waheed, Abdul-Lateef Shafau, Yasser Abusabha, Ehab Saleh


Abstract:
Anterior cervical spine surgery is widely performed to manage degenerative, traumatic, and compressive spinal conditions. Despite its effectiveness, iatrogenic nerve injuries remain a significant concern due to the complex anatomy of the cervical region. This review offers a focused narrative on nerve injuries associated with anterior cervical approaches, including recurrent and superior laryngeal nerve palsy, C5 nerve root palsy, and hypoglossal nerve injury. Less common complications such as Parsonage-Turner syndrome (PTS), C8-T1 radiculopathy, and Horner's syndrome are also addressed. Each injury is discussed in terms of anatomical relevance, incidence, clinical features, diagnosis, and strategies for prevention and management. A structured review of PubMed-indexed literature from the past 25 years was conducted to ensure the inclusion of current evidence. Risk factors such as multilevel surgery, revision procedures, and excessive retraction are highlighted. While many nerve injuries are self-limited, a subset may result in long-term deficits, reinforcing the need for meticulous surgical planning and intraoperative care. By increasing awareness of these complications, this review aims to inform surgical technique and reduce morbidity in anterior cervical spine surgery. This review emphasizes not only the incidence and anatomical relevance of these complications, but also underscores the importance of preventive measures such as careful retraction, intraoperative neuromonitoring, and preoperative planning. By synthesizing data across multiple studies and including rare complications such as Horner's syndrome and PTS, this review provides a practical reference for surgeons aiming to reduce morbidity. Ultimately, the goal is to improve surgical safety and patient quality of life through heightened awareness and refinement of technique."
pubmed_41509606.html,"Title: Retraction Notice to: Oncogenic Role of Long Noncoding RNAMALAT1 in Thyroid Cancer Progression through Regulation of the miR-204/IGF2BP2/m6A-MYC Signaling.

PMID: 41509606

DOI: 10.1016/j.omtn.2025.102806

Journal: Molecular therapy. Nucleic acids

Publication Date: 2026 Mar 12

Authors: Mao Ye, Shu Dong, Haitao Hou, Tao Zhang, Minghai Shen


Abstract:
[This retracts the article DOI: 10.1016/j.omtn.2020.09.023.]."
pubmed_41509571.html,"Title: Retraction: Diagnostic and Prognostic Utility of High-Sensitivity Troponin T (hs-TNT) and HEART Score in Risk Stratification of Acute Chest Pain in the Emergency Department.

PMID: 41509571

DOI: 10.7759/cureus.r215

Journal: Cureus

Publication Date: 2026 Jan

Authors: Muhammad Tayyab, Muhammad Farooq, Muhammad Subhan Javed Butt, Tamilarasu Gunasekaran, Aisha Bashir, Murad Ali, Muhammad Arsalan, Muhammad Afnan, Muhammad Irfan Ullah


Abstract:
[This retracts the article DOI: 10.7759/cureus.92630.]."
pubmed_41509078.html,"Title: RETRACTION: Acute Pancreatitis Associated with the Antibiotic Levofloxacin: A Rare Case Report.

PMID: 41509078

DOI: 10.1002/ccr3.71702

Journal: Clinical case reports

Publication Date: 2026 Jan


Abstract:
[This retracts the article DOI: 10.1002/ccr3.8186.]."
pubmed_41508956.html,"Title: [Retracted] TIPE‑2 suppresses growth and aggressiveness of hepatocellular carcinoma cells through downregulation of the phosphoinositide 3‑kinase/AKT signaling pathway.

PMID: 41508956

DOI: 10.3892/mmr.2026.13788

Journal: Molecular medicine reports

Publication Date: 2026 Mar

Authors: Lin Wang, Chen Chen, Shuzhi Feng, Jianli Tian


Abstract:
Following the publication of the above paper, it was drawn to the Editor's attention by a concerned reader that certain of the immunofluorescence data shown in Fig. 1F, cell viability assay data in Fig. 2F, the 'Control' data for the tissue images relating to apoptotic experiments in Fig. 5B and the 'CHOP/TIPE‑2' histological data in Fig. 5E were strikingly similar to data in articles written by different authors at different research institutes that had either already been published previously in other journals, or which were submitted for publication at around the same time (in the interim, one of those articles has been retracted). In addition, western blot data featured in Fig. 2 were rather similar to data appearing in Fig. 3, suggesting that the same data may have been included in these figures to show the results from purportedly differently performed experiments. The Editorial Office were able to draw the same conclusions as the reader based upon an independent analysis of the contentious data in question. Therefore, owing to the fact that some of these data had already been published prior to its submission to Molecular Medicine Reports, the Editor has decided that this paper should be retracted from the Journal. The authors were asked for an explanation to account for these concerns, but the Editorial Office did not receive a reply. The Editor apologizes to the readership for any inconvenience caused. [Molecular Medicine Reports 17: 7017‑7026, 2018; DOI: 10.3892/mmr.2018.8789]."
